de,kurse-zum-ordnen,6054,"German"
de,ph-philo-zum-ordnen,6856,"German","ZH"
de,fachschaften-zumordnen,6741,"NE"
de,groupe-genevois-kopie,7308,"GE"
de,spg-zum-ordnen-allesprachen,7987,"article about event"
de,gesellschaften-zumordnen,6744
de,verbaende-zumordnen,6745
de,praxen-und-so,6594
de,phink-conference-interactive-kopie,7318,"TI"
de,fruehlingszyklus-2018-cafe-philo-solothurn,2264,"article about event"
de,cafe-philo-zumordnen,6626
de,community-zum-ordnen-alle-sprachen/andere-akteure-zum-ordnen,4498

